,Tensione Ch A Ultimo (mV),Tensione Ch B Ultimo (mV),Corrente Ch A Ultimo (mV),Corrente Ch B Ultimo (mV),Kvolt CH A Ultimo (V),Kvolt Ch B Ultimo (V)
00,-58.035,-59.683,7.886,0.022,-0.799,-0.807
07:48,-517,151,-527,989,4,450,0,767,-7,121,-7,135
07:49,-517,148,-527,983,4,434,0,750,-7,121,-7,135
07:50,-517,150,-527,978,4,395,0,742,-7,121,-7,135
07:51,-517,143,-527,978,4,373,0,795,-7,121,-7,135
07:52,-517,144,-527,981,4,393,0,799,-7,121,-7,135
07:53,-517,149,-527,985,4,438,0,832,-7,121,-7,135
07:54,-517,149,-527,980,4,451,0,798,-7,121,-7,135
07:55,-517,149,-527,975,4,419,0,753,-7,121,-7,135
07:56,-517,149,-527,971,4,392,0,743,-7,121,-7,135
07:57,-517,143,-527,973,4,379,0,797,-7,121,-7,135
07:58,-517,147,-527,977,4,409,0,831,-7,121,-7,135
07:59,-517,147,-527,981,4,448,0,807,-7,121,-7,135
08:00,-517,152,-527,983,4,455,0,765,-7,121,-7,135
08:01,-517,146,-527,972,4,420,0,732,-7,121,-7,135
08:02,-517,142,-527,978,4,379,0,777,-7,121,-7,135
08:03,-517,141,-527,980,4,386,0,799,-7,121,-7,135
08:04,-517,145,-527,991,4,426,0,821,-7,121,-7,135
08:05,-517,154,-527,983,4,452,0,780,-7,121,-7,135
08:06,-517,155,-527,984,4,445,0,755,-7,121,-7,135
08:07,-517,150,-527,969,4,404,0,702,-7,121,-7,135
08:08,-517,153,-527,972,4,375,0,756,-7,121,-7,135
08:09,-517,145,-527,980,4,397,0,820,-7,121,-7,135
08:10,-517,151,-527,987,4,437,0,827,-7,121,-7,135
08:11,-517,151,-527,990,4,455,0,869,-7,121,-7,135
08:12,-517,152,-527,980,4,433,0,747,-7,121,-7,135
08:13,-517,145,-527,975,4,394,0,744,-7,121,-7,135
08:14,-517,141,-527,975,4,375,0,814,-7,121,-7,135
08:15,-517,144,-527,983,4,400,0,822,-7,121,-7,135
08:16,-517,152,-527,990,4,448,0,822,-7,121,-7,135
08:17,-517,149,-527,990,4,451,0,768,-7,121,-7,135
08:18,-517,152,-527,985,4,422,0,710,-7,121,-7,135
08:19,-517,145,-527,986,4,381,0,735,-7,121,-7,135
08:20,-517,142,-527,990,4,379,0,799,-7,121,-7,135
08:21,-517,144,-527,999,4,417,0,810,-7,121,-7,135
08:22,-517,151,-527,998,4,454,0,776,-7,121,-7,135
08:23,-517,151,-527,991,4,446,0,713,-7,121,-7,135
08:24,-517,145,-527,985,4,410,0,705,-7,121,-7,135
08:25,-517,142,-527,986,4,381,0,751,-7,121,-7,135
08:26,-517,139,-527,986,4,392,0,705,-7,121,-7,135
08:27,-517,146,-527,991,4,427,0,724,-7,121,-7,135
08:28,-517,052,-527,987,4,556,0,684,-7,120,-7,135
08:29,-513,978,-527,975,5,092,0,645,-7,077,-7,135
08:30,-509,609,-527,982,5,167,0,652,-7,017,-7,135
08:31,-505,026,-527,983,5,209,0,696,-6,954,-7,135
08:32,-500,342,-527,991,5,292,0,734,-6,890,-7,135
08:33,-495,552,-527,989,5,377,0,695,-6,824,-7,135
08:34,-490,699,-527,987,5,441,0,667,-6,757,-7,135
08:35,-485,855,-527,984,5,443,0,621,-6,690,-7,135
08:36,-479,897,-527,983,5,445,0,616,-6,608,-7,135
08:37,-475,136,-527,989,5,496,0,691,-6,543,-7,135
08:38,-470,266,-527,988,5,587,0,698,-6,476,-7,135
08:39,-465,332,-527,997,5,662,0,881,-6,408,-7,135
